index,Cinsiyet,Yaş Grubu,Medeni Durum,Eğitim Düzeyi,İstihdam Durumu,Yıllık Ortalama Gelir,Yaşadığı Şehir,En Çok İlgilendiği Ürün Grubu,Yıllık Ortalama Satın Alım Miktarı,Yıllık Ortalama Sipariş Verilen Ürün Adedi,Eğitime Devam Etme Durumu,Öbek İsmi,Yıllık Ortalama Sepete Atılan Ürün Adedi
4322,Erkek,51-60,Evli,Lise Mezunu,Kendi İşinin Sahibi,487632.5351392911,Büyük Şehir,Ev ve Mobilya,6495.202314617075,14.465075896351916,Etmiyor,obek_3,24.45262983422246
4323,Kadın,18-30,Evli,Doktora Ötesi,Düzenli ve Ücretli Bir İşi Var,226942.66211551114,Köy veya Kasaba,Giyim,5005.360030191223,8.997038075940885,Etmiyor,obek_5,92.35930884461047
4324,Erkek,18-30,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,211612.93205722075,Köy veya Kasaba,Kozmetik,3842.257611163354,11.304586634723007,Etmiyor,obek_5,85.52518394717475
4325,Erkek,31-40,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,361301.27101329534,Büyük Şehir,Ev ve Mobilya,28102.014502369144,20.466853623396478,Etmiyor,obek_7,94.09797271941493
4326,Kadın,18-30,Evli,Eğitimsiz,İşsiz veya Düzenli Bir İşi Yok,147606.8132596843,Büyük Şehir,Elektronik ve Teknolojik Ürünler,3740.5905965205757,20.989171032704643,Etmiyor,obek_2,69.62447842346096
4327,Erkek,18-30,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,210140.39954377976,Büyük Şehir,Spor Malzemeleri,4129.512328455059,10.65082685590008,Etmiyor,obek_5,109.05022553016772
4328,Erkek,51-60,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,343239.1630247736,Büyük Şehir,Spor Malzemeleri,22194.727324745214,21.151958209139227,Etmiyor,obek_7,103.23813973509334
4329,Erkek,31-40,Evli,Lise Mezunu,Emekli,270256.2205394975,Büyük Şehir,Giyim,7200.944950488838,13.837440435270354,Etmiyor,obek_3,17.86815955157995
4330,Kadın,31-40,Evli,Üniversite Mezunu,Kendi İşinin Sahibi,176150.50852360632,Küçük Şehir,Ev ve Mobilya,4176.9936986628145,18.017570758548185,Ediyor,obek_2,49.45633687769912
4331,Erkek,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,306844.254416246,Küçük Şehir,Giyim,8840.766173666068,38.92429743252816,Ediyor,obek_8,152.64208613353145
4332,Kadın,41-50,Evli,Doktora Ötesi,İşsiz veya Düzenli Bir İşi Yok,251004.22073003964,Kırsal,Kozmetik,6035.869369451024,5.235986605588255,Etmiyor,obek_1,10.599579505438456
4333,Erkek,41-50,Evli,Doktora Ötesi,İşsiz veya Düzenli Bir İşi Yok,164411.63840319443,Köy veya Kasaba,Giyim,5799.781727611988,2.2121264396517715,Etmiyor,obek_1,9.197288664586068
4334,Kadın,31-40,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,151298.30321511248,Kırsal,Spor Malzemeleri,3535.268244201106,20.528101666333225,Etmiyor,obek_2,58.649057177044796
4335,Erkek,31-40,Bekar,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,368720.3511756199,Küçük Şehir,Ev ve Mobilya,33711.53454572003,22.705793870322758,Etmiyor,obek_7,101.2328693781687
4336,Erkek,31-40,Evli,Üniversite Mezunu,Kendi İşinin Sahibi,878409.5994972338,Büyük Şehir,Elektronik ve Teknolojik Ürünler,36094.7906081804,39.45795277537294,Etmiyor,obek_4,101.2213474654655
4337,Kadın,31-40,Bekar,Doktora Mezunu,İşsiz veya Düzenli Bir İşi Yok,1008572.9167792135,Büyük Şehir,Kozmetik,36025.01728106377,47.701920172126016,Etmiyor,obek_4,116.15464685965543
4338,Erkek,41-50,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,352985.2851720399,Büyük Şehir,Elektronik ve Teknolojik Ürünler,26122.151624737606,20.138982891339992,Etmiyor,obek_7,109.92407213624818
4339,Kadın,41-50,Bekar,Ortaokul Mezunu,Düzenli ve Ücretli Bir İşi Var,173921.4620134819,Küçük Şehir,Giyim,4417.122121273643,9.901070018599343,Etmiyor,obek_5,105.10204954913387
4340,Erkek,31-40,Evli,Doktora Mezunu,İşsiz veya Düzenli Bir İşi Yok,207742.25667441246,Küçük Şehir,Giyim,5338.018979790205,4.927099594595239,Etmiyor,obek_1,11.793234347099409
4341,Kadın,41-50,Evli,Ortaokul Mezunu,Düzenli ve Ücretli Bir İşi Var,348743.24742201756,Köy veya Kasaba,Ev ve Mobilya,28787.342931527222,19.488692216093625,Etmiyor,obek_7,104.6955610704555
4342,Erkek,>60,Evli,Üniversite Mezunu,Emekli,480143.05268124654,Kırsal,Spor Malzemeleri,39455.053491363535,28.31943167943986,Etmiyor,obek_6,61.65543427278378
4343,Kadın,18-30,Evli,Eğitimsiz,İşsiz veya Düzenli Bir İşi Yok,160767.63089997187,Büyük Şehir,Giyim,3690.658056672548,11.592302788576806,Ediyor,obek_2,49.64737802953564
4344,Erkek,>60,Evli,Eğitimsiz,Düzenli ve Ücretli Bir İşi Var,338102.34847597557,Küçük Şehir,Giyim,6277.9231986377135,14.370874515357706,Etmiyor,obek_3,21.941235676393752
4345,Kadın,18-30,Bekar,Üniversite Mezunu,İşsiz veya Düzenli Bir İşi Yok,252662.89793275637,Küçük Şehir,Ev ve Mobilya,8313.377567542197,48.427696842747665,Ediyor,obek_8,159.5057439664932
4346,Erkek,18-30,Bekar,Yüksek Lisans Mezunu,İşsiz veya Düzenli Bir İşi Yok,285363.5370568717,Büyük Şehir,Giyim,8651.377927801039,59.04734548243415,Ediyor,obek_8,181.82730103743154
4347,Erkek,31-40,Evli,Yüksekokul Mezunu,Kendi İşinin Sahibi,404478.77089174616,Köy veya Kasaba,Ev ve Mobilya,7085.319891968387,14.59667893611177,Etmiyor,obek_3,19.105697344327716
4348,Erkek,31-40,Evli,Doktora Ötesi,Kendi İşinin Sahibi,158044.27766590426,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,4505.494735752245,10.544475508291015,Etmiyor,obek_5,104.45282170387962
4349,Erkek,51-60,Evli,Üniversite Mezunu,Emekli,503787.35569324385,Köy veya Kasaba,Spor Malzemeleri,39761.41903358658,29.668721117330286,Etmiyor,obek_6,47.714888570576676
4350,Kadın,18-30,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,275939.1588251478,Küçük Şehir,Elektronik ve Teknolojik Ürünler,8189.574083959082,61.94546550280043,Ediyor,obek_8,155.3009013945461
4351,Erkek,18-30,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,869902.300747822,Büyük Şehir,Kozmetik,33488.366476297684,39.583756842557975,Etmiyor,obek_4,95.59146797962765
4352,Kadın,41-50,Evli,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,357636.67167322186,Küçük Şehir,Elektronik ve Teknolojik Ürünler,24556.7297477277,20.82340957234967,Etmiyor,obek_7,92.47024467953408
4353,Erkek,31-40,Bekar,Doktora Mezunu,İşsiz veya Düzenli Bir İşi Yok,668592.9551395428,Büyük Şehir,Spor Malzemeleri,34113.79893788476,46.7265263936441,Etmiyor,obek_4,103.51638612311392
4354,Erkek,18-30,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,245452.1903530823,Küçük Şehir,Elektronik ve Teknolojik Ürünler,9096.138249372874,50.86776247753181,Ediyor,obek_3,131.49892112252004
4355,Kadın,31-40,Evli,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,375237.3926383433,Büyük Şehir,Kozmetik,25616.36405620829,19.07916229431511,Etmiyor,obek_7,90.92872245569427
4356,Erkek,18-30,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,346973.69691919675,Küçük Şehir,Ev ve Mobilya,28600.69587121218,19.08019447080671,Etmiyor,obek_7,115.38186359899409
4357,Erkek,18-30,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,345919.0886064711,Kırsal,Elektronik ve Teknolojik Ürünler,6882.09746257179,15.031766256777466,Etmiyor,obek_3,18.764408351571507
4358,Kadın,51-60,Bekar,Eğitimsiz,Kendi İşinin Sahibi,269661.1804505314,Kırsal,Giyim,5462.644823411607,4.7416896434710605,Etmiyor,obek_1,11.446236216220413
4359,Kadın,31-40,Bekar,İlkokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,177605.03416494248,Büyük Şehir,Spor Malzemeleri,4301.0274385231,26.371561152941865,Etmiyor,obek_2,44.99294258029745
4360,Erkek,51-60,Bekar,Yüksek Lisans Mezunu,Emekli,466491.22057648806,Köy veya Kasaba,Spor Malzemeleri,43545.86115903804,30.081970232262698,Etmiyor,obek_6,53.894810399846776
4361,Kadın,51-60,Evli,Üniversite Mezunu,Emekli,473875.89515024086,Köy veya Kasaba,Kozmetik,36986.724626714866,29.125254917476354,Etmiyor,obek_6,52.48127578004356
4362,Erkek,51-60,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,476878.6203758833,Köy veya Kasaba,Ev ve Mobilya,39452.239158146185,29.276911697199953,Etmiyor,obek_6,48.32821054667321
4363,Erkek,>60,Bekar,Doktora Mezunu,Emekli,490269.61927914893,Köy veya Kasaba,Spor Malzemeleri,41979.19906073566,28.671975995917784,Etmiyor,obek_6,50.420301596994534
4364,Erkek,31-40,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,154909.14069269862,Büyük Şehir,Giyim,4201.155183603181,9.939562907026664,Etmiyor,obek_5,100.58370312499895
4365,Kadın,51-60,Evli,Doktora Ötesi,İşsiz veya Düzenli Bir İşi Yok,212437.85284286106,Küçük Şehir,Kozmetik,4675.9455797298015,3.0799216961013545,Etmiyor,obek_1,11.05271801775358
4366,Kadın,31-40,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,914066.8312236008,Büyük Şehir,Kozmetik,33159.79907545525,36.671790734340284,Etmiyor,obek_4,93.41818436603988
4367,Kadın,41-50,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,372909.60562454496,Köy veya Kasaba,Ev ve Mobilya,6045.699056805294,14.499045209030031,Etmiyor,obek_3,16.356522492923364
4368,Erkek,41-50,Bekar,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,196120.19263727247,Köy veya Kasaba,Spor Malzemeleri,4163.056706574505,10.52191988060641,Etmiyor,obek_5,84.4325126956323
4369,Erkek,>60,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,232580.52056397623,Köy veya Kasaba,Spor Malzemeleri,3653.9604966153393,11.850905269745557,Etmiyor,obek_5,100.73683241660538
4370,Erkek,18-30,Evli,Eğitimsiz,Düzenli ve Ücretli Bir İşi Var,197960.15028428574,Küçük Şehir,Giyim,5691.96008071103,4.306578719370387,Etmiyor,obek_1,12.93868206657375
4371,Kadın,>60,Evli,İlkokul Mezunu,Düzenli ve Ücretli Bir İşi Var,495083.2803222513,Köy veya Kasaba,Kozmetik,38185.209130488445,28.245004502957933,Etmiyor,obek_6,46.34121312933965
4372,Kadın,41-50,Evli,Ortaokul Mezunu,Düzenli ve Ücretli Bir İşi Var,238056.27117818134,Küçük Şehir,Giyim,5713.082169272026,2.3910421059201283,Etmiyor,obek_1,11.861287381064926
4373,Erkek,>60,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,215854.73328839583,Köy veya Kasaba,Giyim,5793.2150328317875,1.762839458757289,Etmiyor,obek_1,10.093880140439571
4374,Erkek,41-50,Bekar,İlkokul Mezunu,Düzenli ve Ücretli Bir İşi Var,199900.62763609202,Büyük Şehir,Giyim,6214.038834038124,5.192512278138344,Etmiyor,obek_1,10.810452073086706
4375,Erkek,41-50,Evli,Lise Mezunu,Kendi İşinin Sahibi,247722.01710358236,Büyük Şehir,Ev ve Mobilya,5803.3653756867025,15.858258191325683,Etmiyor,obek_3,17.57807825250238
4376,Kadın,>60,Evli,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,367353.35796989204,Büyük Şehir,Giyim,27170.203750685167,22.94363225105912,Etmiyor,obek_7,80.23434899419614
4377,Kadın,41-50,Evli,İlkokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,112147.7668810731,Büyük Şehir,Ev ve Mobilya,4088.2558458048775,22.633263978509884,Etmiyor,obek_2,44.408440793335856
4378,Kadın,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,288840.9190251433,Küçük Şehir,Kozmetik,9321.884141181605,48.57850590032045,Ediyor,obek_8,201.34442393961683
4379,Erkek,31-40,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,263612.72255737043,Köy veya Kasaba,Spor Malzemeleri,4055.0741868779764,9.756736206897541,Etmiyor,obek_5,110.78945990315253
4380,Erkek,51-60,Bekar,Üniversite Mezunu,Kendi İşinin Sahibi,340661.27973533195,Büyük Şehir,Spor Malzemeleri,7257.607564062782,15.513269885599513,Etmiyor,obek_7,15.513269885599513
4381,Erkek,>60,Evli,Üniversite Mezunu,Emekli,482090.4003450001,Küçük Şehir,Elektronik ve Teknolojik Ürünler,39219.62435939439,32.72147965632978,Etmiyor,obek_6,52.05730215560829
4382,Erkek,51-60,Bekar,Eğitimsiz,Düzenli ve Ücretli Bir İşi Var,464324.3845266752,Kırsal,Spor Malzemeleri,43285.27841648311,28.102803087387105,Etmiyor,obek_6,57.134617166089654
4383,Erkek,51-60,Evli,Lise Mezunu,Kendi İşinin Sahibi,222071.31712626532,Küçük Şehir,Elektronik ve Teknolojik Ürünler,3949.703865695841,9.999729461270066,Etmiyor,obek_5,116.56551543798814
4384,Kadın,31-40,Evli,Üniversite Mezunu,İşsiz veya Düzenli Bir İşi Yok,753233.6057347826,Büyük Şehir,Spor Malzemeleri,32875.850871258146,42.581321744332556,Etmiyor,obek_4,85.31227322130677
4385,Erkek,31-40,Evli,Lise Mezunu,Kendi İşinin Sahibi,239840.8286948866,Küçük Şehir,Elektronik ve Teknolojik Ürünler,4202.299269989704,11.305881478530019,Etmiyor,obek_5,100.20442464698034
4386,Erkek,31-40,Bekar,Doktora Mezunu,Düzenli ve Ücretli Bir İşi Var,789962.1642758759,Büyük Şehir,Giyim,31108.187057582127,41.85183649048681,Etmiyor,obek_4,93.10756216146636
4387,Erkek,31-40,Bekar,Doktora Mezunu,Düzenli ve Ücretli Bir İşi Var,241946.318915346,Küçük Şehir,Spor Malzemeleri,4404.377043230368,9.833781057750773,Etmiyor,obek_5,99.88329406474337
4388,Kadın,31-40,Evli,Doktora Mezunu,Düzenli ve Ücretli Bir İşi Var,338129.95015350566,Küçük Şehir,Kozmetik,30203.0962103376,18.781512557638873,Etmiyor,obek_7,99.90968878778753
4389,Kadın,51-60,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,467225.0447085739,Kırsal,Ev ve Mobilya,39382.15786079581,27.786728845399946,Etmiyor,obek_6,45.18561865532097
4390,Erkek,18-30,Evli,Lise Mezunu,Kendi İşinin Sahibi,420090.6405770387,Büyük Şehir,Ev ve Mobilya,6124.0639145756395,14.197603379682288,Etmiyor,obek_3,19.78473988144032
4391,Erkek,41-50,Evli,İlkokul Mezunu,Düzenli ve Ücretli Bir İşi Var,351274.8880232961,Köy veya Kasaba,Spor Malzemeleri,6351.049084074786,11.904611963808714,Etmiyor,obek_3,15.06138218187067
4392,Erkek,51-60,Bekar,Üniversite Mezunu,Emekli,489422.95434859616,Kırsal,Giyim,37025.36424794893,28.169881040238717,Etmiyor,obek_6,52.763903169246795
4393,Erkek,18-30,Bekar,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,271441.1018670393,Büyük Şehir,Giyim,8347.368032429908,48.27501145926695,Ediyor,obek_8,183.57701198979962
4394,Erkek,>60,Evli,İlkokul Mezunu,Kendi İşinin Sahibi,385939.2628131935,Büyük Şehir,Spor Malzemeleri,6317.391087918197,13.904069008756576,Ediyor,obek_3,26.842218091974367
4395,Kadın,41-50,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,302240.11726035795,Küçük Şehir,Ev ve Mobilya,26581.04918071875,17.599959504106398,Etmiyor,obek_7,105.74748492595732
4396,Kadın,51-60,Evli,İlkokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,153632.73110440435,Büyük Şehir,Elektronik ve Teknolojik Ürünler,3900.0379213422457,22.664583041912525,Etmiyor,obek_2,62.02686300957522
4397,Erkek,>60,Evli,Üniversite Mezunu,Emekli,485057.9748398815,Kırsal,Elektronik ve Teknolojik Ürünler,39228.92836776474,25.97899375907378,Etmiyor,obek_2,59.01250567863313
4398,Erkek,>60,Evli,Lise Mezunu,Kendi İşinin Sahibi,335296.5349774853,Kırsal,Spor Malzemeleri,7526.43670683722,14.684254835506326,Etmiyor,obek_3,17.46410597910258
4399,Erkek,41-50,Bekar,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,345150.6844880815,Küçük Şehir,Ev ve Mobilya,30107.046488598167,19.639523802024883,Etmiyor,obek_7,98.39489682925965
4400,Kadın,31-40,Bekar,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,975476.2069377823,Büyük Şehir,Elektronik ve Teknolojik Ürünler,29475.17816088111,40.962145167942694,Etmiyor,obek_4,101.19520035986594
4401,Erkek,41-50,Bekar,Ortaokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,390787.0414860322,Köy veya Kasaba,Ev ve Mobilya,7005.898955973719,15.808673411844241,Etmiyor,obek_3,16.739436169378667
4402,Kadın,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,235231.11530004183,Köy veya Kasaba,Giyim,6424.615551923877,5.94139761579714,Etmiyor,obek_1,11.675170090954467
4403,Kadın,31-40,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,340733.432523096,Küçük Şehir,Kozmetik,25656.09933654372,19.740037757061653,Ediyor,obek_7,97.00059416674173
4404,Kadın,>60,Evli,Üniversite Mezunu,Emekli,500917.6298755793,Köy veya Kasaba,Kozmetik,43346.062579037214,30.133280699538442,Etmiyor,obek_6,58.1064728255645
4405,Kadın,18-30,Bekar,Eğitimsiz,Düzenli ve Ücretli Bir İşi Var,349990.0464458813,Büyük Şehir,Ev ve Mobilya,27132.44598607091,21.20073693424198,Etmiyor,obek_2,102.43186275130554
4406,Erkek,31-40,Evli,Doktora Mezunu,İşsiz veya Düzenli Bir İşi Yok,228890.78540957018,Küçük Şehir,Spor Malzemeleri,3745.1368046075495,10.22924680612857,Etmiyor,obek_5,91.97780504319434
4407,Kadın,18-30,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,265028.36461245536,Büyük Şehir,Ev ve Mobilya,8882.296384386747,49.10300906939538,Ediyor,obek_8,166.45568937330415
4408,Erkek,31-40,Bekar,Lise Mezunu,Kendi İşinin Sahibi,227021.4485125018,Küçük Şehir,Spor Malzemeleri,3822.7866837858364,11.121190824108366,Etmiyor,obek_5,86.71628560537184
4409,Erkek,41-50,Bekar,Ortaokul Mezunu,Emekli,483119.7342211966,Kırsal,Elektronik ve Teknolojik Ürünler,39602.357976797444,29.82730176617686,Etmiyor,obek_6,48.300220925719366
4410,Kadın,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,209027.87513435783,Köy veya Kasaba,Kozmetik,9356.906733896487,45.7549522088615,Ediyor,obek_8,195.27556038712783
4411,Erkek,31-40,Bekar,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,789213.269981421,Büyük Şehir,Ev ve Mobilya,33926.508204812984,33.46952404243014,Etmiyor,obek_4,94.01100925412773
4412,Kadın,31-40,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,229739.00210520512,Büyük Şehir,Elektronik ve Teknolojik Ürünler,3766.392894773802,10.503980013865622,Etmiyor,obek_5,102.92284673240933
4413,Kadın,>60,Bekar,Lise Mezunu,Kendi İşinin Sahibi,333083.6573825014,Büyük Şehir,Spor Malzemeleri,6638.282012236013,14.111447557956383,Etmiyor,obek_3,21.011578067221787
4414,Erkek,31-40,Evli,Ortaokul Mezunu,Düzenli ve Ücretli Bir İşi Var,233959.92577549585,Büyük Şehir,Giyim,5429.84938448457,9.870072996424481,Etmiyor,obek_1,10.32528677307756
4415,Erkek,31-40,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,222064.52941811376,Küçük Şehir,Elektronik ve Teknolojik Ürünler,3752.4733126952856,11.744211415659665,Etmiyor,obek_5,96.91093207362083
4416,Erkek,>60,Evli,Lise Mezunu,İşsiz veya Düzenli Bir İşi Yok,213332.5420689977,Büyük Şehir,Giyim,5205.956638249345,4.069285424580256,Etmiyor,obek_1,8.686068175061543
4417,Erkek,41-50,Evli,Üniversite Mezunu,Düzenli ve Ücretli Bir İşi Var,367503.5592001306,Küçük Şehir,Spor Malzemeleri,30288.461139405885,20.60966270621868,Etmiyor,obek_7,100.23679996762341
4418,Erkek,41-50,Evli,Lise Mezunu,Emekli,215531.9525338211,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,6806.408682499002,15.28590014817151,Etmiyor,obek_3,25.045533840432018
4419,Erkek,31-40,Bekar,Doktora Ötesi,İşsiz veya Düzenli Bir İşi Yok,1011063.4487588133,Büyük Şehir,Giyim,36374.17564631124,31.0675985932565,Etmiyor,obek_4,93.08580132143017
4420,Kadın,18-30,Evli,Ortaokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,248671.55979600322,Köy veya Kasaba,Kozmetik,5203.461223994996,2.0889951008242926,Etmiyor,obek_1,11.558318878881538
4421,Kadın,51-60,Bekar,Üniversite Mezunu,İşsiz veya Düzenli Bir İşi Yok,194316.26919183205,Küçük Şehir,Ev ve Mobilya,4397.452423589407,13.070413260231373,Etmiyor,obek_2,39.270341201744046
4422,Kadın,18-30,Bekar,Üniversite Mezunu,İşsiz veya Düzenli Bir İşi Yok,946510.1662465896,Büyük Şehir,Kozmetik,32431.08772982554,40.079632237938604,Etmiyor,obek_4,105.71783714091775
4423,Erkek,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,214892.9798328723,Köy veya Kasaba,Spor Malzemeleri,3241.8197296424314,10.480240017180144,Etmiyor,obek_5,102.9689467751503
4424,Kadın,18-30,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,282778.346946402,Kırsal,Giyim,4950.330703994221,6.794070904960622,Etmiyor,obek_1,6.794070904960622
4425,Kadın,31-40,Bekar,Eğitimsiz,Düzenli ve Ücretli Bir İşi Var,363482.0278168678,Küçük Şehir,Elektronik ve Teknolojik Ürünler,21987.672689257,22.996494384400133,Etmiyor,obek_7,105.75833446295246
4426,Kadın,18-30,Bekar,Yüksekokul Mezunu,İşsiz veya Düzenli Bir İşi Yok,264977.1473853674,Büyük Şehir,Giyim,9867.338145259762,50.69435846152575,Etmiyor,obek_8,199.33935516467415
4427,Kadın,18-30,Evli,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,342169.8580459636,Büyük Şehir,Giyim,30004.02946496071,17.075010000641747,Etmiyor,obek_7,98.16198517001398
4428,Erkek,18-30,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,279761.55176545214,Küçük Şehir,Kozmetik,9726.50340285953,50.75728191075116,Ediyor,obek_8,116.17247572400817
4429,Erkek,18-30,Evli,İlkokul Mezunu,Düzenli ve Ücretli Bir İşi Var,142788.87611687323,Kırsal,Giyim,5014.77138236912,0.0,Etmiyor,obek_1,7.6480846278324535
4430,Erkek,18-30,Evli,Yüksek Lisans Mezunu,Düzenli ve Ücretli Bir İşi Var,329313.85204223735,Küçük Şehir,Elektronik ve Teknolojik Ürünler,27366.81526996451,17.815427525239087,Etmiyor,obek_7,98.84252768360273
4431,Erkek,18-30,Bekar,Lise Mezunu,Kendi İşinin Sahibi,317383.218173551,Büyük Şehir,Elektronik ve Teknolojik Ürünler,6056.886541920162,15.767186873166096,Etmiyor,obek_3,21.102763398322686
4432,Erkek,18-30,Evli,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,198011.06317216417,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,3592.632045279352,9.813952538422516,Etmiyor,obek_5,106.63397346864593
4433,Kadın,18-30,Bekar,Yüksekokul Mezunu,Düzenli ve Ücretli Bir İşi Var,219474.59231131512,Köy veya Kasaba,Kozmetik,4165.824880594263,10.650552491068405,Etmiyor,obek_5,87.91951518409016
4434,Erkek,31-40,Bekar,Yüksek Lisans Mezunu,İşsiz veya Düzenli Bir İşi Yok,181091.61616376555,Köy veya Kasaba,Elektronik ve Teknolojik Ürünler,3403.127705781033,10.972089173405509,Etmiyor,obek_5,113.50602994344351
4435,Erkek,31-40,Bekar,Lise Mezunu,Düzenli ve Ücretli Bir İşi Var,223012.97191020442,Küçük Şehir,Elektronik ve Teknolojik Ürünler,3963.9996341335686,10.930066762280058,Etmiyor,obek_5,102.89671868777612
